price,square_feet,bedrooms,bathrooms,cat_apart,cat_home,cat_short,clubhouse,fireplace,gated,balcony,sport,gym,pool,parking,laundry,tv,elevator,wood_floor,pets_allowed,metro_area,source,id
1315,780,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668614574
1550,830,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,rentlingo,5664574452
1360,950,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668620461
1465,1100,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668614600
1349,1216,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624266
685,670,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,rentlingo,5668618982
905,720,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,rentlingo,5668614844
1269,850,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,rentlingo,5668613430
1305,518,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668612842
630,652,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,rentlingo,5668621376
951,680,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668614160
740,726,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668616643
1325,741,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668612848
1340,900,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668614905
829,670,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668624671
784,744,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668614924
1223,744,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,rentlingo,5668614307
1069,966,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,rentdigs,5509155174
1505,492,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668615976
891,812,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668621816
1125,1135,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617345
1375,1260,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610540
1375,1282,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573202
1399,1412,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624403
1249,1416,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610910
1299,1460,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664576122
1399,1633,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624206
1499,1657,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573076
1425,1704,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624917
1375,1800,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617306
1325,1820,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610854
1499,2500,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573183
1549,2563,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624225
1475,2800,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610927
2250,2634,5,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,rentlingo,5668617506
1235,622,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668613714
1320,644,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668613968
1138,735,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668615053
1004,912,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668615042
1076,841,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668615046
1030,780,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668614318
1299,1165,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624922
1299,1265,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664572769
1349,1354,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573217
1675,1410,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625339
1325,1412,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573006
1499,1444,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668610725
1599,1445,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625352
1425,1489,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664573081
1299,1558,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668622851
1399,1582,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668620311
1425,1721,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624644
1475,1738,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610947
1399,1788,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617236
1525,1824,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668618050
1775,1890,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664567950
1399,1904,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617327
1425,1921,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624238
1549,1974,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5659899003
1449,2157,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5664573143
1349,2187,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668623544
1699,2426,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668620332
1449,2448,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617176
1649,2490,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664576150
1375,2784,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610789
1549,2982,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617250
5495,1020,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668624052
1399,1607,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664576049
1199,1129,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624864
1599,1171,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668619792
1399,1345,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610791
1499,1693,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610770
1290,663,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,rentlingo,5668614199
995,650,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5664568261
677,783,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,rentlingo,5668622791
950,900,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664571416
880,880,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5668255139
990,896,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5665216594
668,930,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,gosection8,5667222131
1080,1072,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5668253270
1112,1313,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,gosection8,5668276120
1092,1377,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,gosection8,5667221718
2100,1121,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gosection8,5544553565
1095,1200,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668620119
1300,1171,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,rentdigs,5508907404
695,615,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,rentlingo,5664570980
1185,652,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5659898615
630,700,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,rentlingo,5668620596
1095,593,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668619780
1355,663,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,rentlingo,5668611847
630,760,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668620818
1200,850,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668619177
800,600,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5664571186
1360,600,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5509215477
1335,600,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5509212997
1260,600,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,rentdigs,5509218121
1260,600,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,rentdigs,5509213127
565,519,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,rentlingo,5668617664
760,710,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,rentlingo,5668621868
1450,660,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5659895610
825,700,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,rentlingo,5664575871
1200,758,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5664579706
780,775,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5668621860
740,792,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5668614810
1211,866,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5668615727
1200,603,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,rentlingo,5668623032
900,900,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,rentlingo,5664570877
1335,623,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,rentlingo,5668614205
430,2214,4,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,rentlingo,5668616581
799,330,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618398
720,340,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618403
480,342,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618068
799,375,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618437
799,450,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618390
675,580,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618131
485,675,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668617960
660,760,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618158
925,766,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618339
650,770,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668619004
900,800,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664571257
795,800,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664571134
539,815,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668617919
985,825,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668616629
995,850,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664571073
1098,888,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618218
1650,900,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618273
1497,975,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618312
1049,990,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618344
1500,1000,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664568565
670,1010,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618081
900,1054,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668619971
975,1075,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668617907
695,1085,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618150
1800,1219,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668617584
1599,1326,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664577238
920,1330,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618069
1499,1536,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5664577203
1450,2108,4,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668617259
2899,2200,5,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5659896228
650,680,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668625377
625,790,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668620564
1185,825,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5668623569
850,900,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rentlingo,5664579782
780,1000,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,rentlingo,5668623218
450,579,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,rentlingo,5668624606
1500,1400,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,rentlingo,5668623167
849,714,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,rentlingo,5668609091
710,570,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,rentlingo,5659899329
725,308,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618430
570,519,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rentlingo,5668624610
825,542,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668623237
840,675,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618145
925,700,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668622398
1260,775,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618411
1456,820,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5648108026
710,825,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668617796
650,840,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668622780
1496,910,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618408
1350,950,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618134
760,965,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618349
2020,1000,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618211
1780,1000,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618287
780,1000,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618231
799,1020,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618171
775,1035,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668623224
1680,1056,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668618223
1750,1192,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668625600
2950,1467,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rentlingo,5668621355
1050,1500,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,realrentals,5668226951
1500,1750,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5664579805
1500,1884,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618441
1800,2302,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668620122
760,313,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5664572479
1818,450,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rentlingo,5668611859
599,540,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668618140
3195,2215,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668616339
999,1100,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,rentlingo,5668616188
1399,1385,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610651
1549,2010,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610780
1595,2076,3,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,rentlingo,5668617281
910,920,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,realrentals,5668225379
1680,1000,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,rentlingo,5668618194
1199,1075,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577205
1650,1100,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668619160
1299,1119,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624921
1650,1170,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668612301
1199,1176,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625126
1199,1208,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577189
1349,1214,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610693
1475,1281,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577259
1549,1351,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624423
1299,1358,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617224
1499,1425,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668624385
1099,1440,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668623720
1399,1456,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617218
960,1470,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668618400
1399,1568,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577243
1449,1648,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668622082
1475,1699,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664578054
1849,1907,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617488
1399,1913,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577184
1399,2024,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625175
1549,2034,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625171
1525,2065,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625331
1525,2177,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577262
1575,2275,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664577218
1549,2598,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668625154
1799,3740,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668616966
710,600,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5668614807
1325,730,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,rentlingo,5642319935
1349,1656,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rentlingo,5664579551
1775,1120,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,rentdigs,5509106397
2800,1000,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,rentdigs,5652839935
1495,1084,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,rentlingo,5668636510
1150,603,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,rentlingo,5668636433
1424,680,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,rentlingo,5664574683
635,828,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,rentlingo,5664578224
1000,600,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5668276110
804,715,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5667222026
1200,725,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5651519123
1089,869,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5627590041
1240,900,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5668276145
1075,964,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5667221504
825,1100,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5644650426
1300,1176,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5667221519
1225,1182,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,listedbuy,5648786052
2250,1196,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gosection8,5668275704
1499,1544,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668615006
1499,1544,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668622087
1449,1596,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668617498
1299,1516,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,rentlingo,5668624624
575,532,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5654433132
2695,575,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668613030
690,648,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5668251227
800,725,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5655792451
760,801,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gosection8,5667220522
600,804,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5639905782
702,810,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5654424067
1590,840,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668618361
800,864,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5668259870
513,865,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5644634678
645,936,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5648785662
783,939,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5639934040
575,960,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5668253271
1069,1008,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gosection8,5668275119
949,1017,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5665210323
2665,1031,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5659898935
975,1092,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gosection8,5667220271
1119,1137,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5668251291
1650,1162,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5654423578
1550,1163,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668634404
1099,1220,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668617264
1425,1278,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610578
1599,1359,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668610602
1499,1398,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668610761
1349,1407,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5664575288
